gene1,gene2,co-expression,BP,CC,MF,label,ppi
MRPS30,HIGD1B,-0.1802783335684945,0.125,0.6,0.0,0,Q9NP92:Q9P298
RBP5,LRRC49,-0.254452576577489,0.0,0.38888888888888884,0.0,0,P82980:Q8IUZ0
MTNR1A,GNAI1,1.5972489774445588e-05,0.5004004329004328,0.6295681063122923,0.521326164874552,1,P48039:P63096
ZNF805,MRPL47,0.4830067957512237,0.0625,0.249331550802139,0.2,0,Q5CZA5:Q9HD33
RPS23,WDR3,0.6423575387342333,0.5416666666666666,0.5983333333333334,1.0,-1,P62266:Q9UNX4
ATP6V1G1,NCOA2,0.6488132612620026,0.11315371266351658,0.36078431372549025,0.6064213564213564,0,O75348:Q15596
LATS1,APPBP2,0.8571195570985696,0.14523809523809525,0.3208333333333333,0.9827380952380953,0,O95835:Q92624
MTIF3,MRPS33,0.2591921313473372,0.18333333333333335,0.27789256198347106,0.25,-1,Q9H2K0:Q9Y291
NPIPB4,RNF38,0.5557840922035807,0.0,0.4061224489795919,0.0,0,C9JG80:Q9H0F5
TMBIM6,POLR2G,0.3813333330439893,0.15555555555555553,0.4858529819694869,0.9428571428571428,0,P55061:P62487
PAFAH1B2,EXOSC1,0.4267209250725354,0.3133333333333333,0.45021008403361346,0.96875,0,P68402:Q9Y3B2
UBE2A,H4C1,0.17236800854053438,0.4362337662337662,0.8918279569892472,0.9662698412698413,0,P49459:P62805
RPS4Y1,RPL12,0.35254599103482503,1.0,0.6664761904761904,0.5416666666666667,-1,P22090:P30050
BPY2,CIB1,0.0,0.1141782459964278,0.25847851335656213,0.8719498910675381,0,O14599:Q99828
TXNDC12,MSL1,0.6005058880768982,0.07509157509157509,0.2067599067599068,0.875,0,O95881:Q68DK7
ARHGAP1,HDDC3,-0.14634155336276747,0.0,0.0,0.9069444444444444,0,Q07960:Q8N4P3
RPS14,RIOK1,0.7241408436783713,0.4444444444444445,0.625,0.2868279569892473,1,P62263:Q9BRS2
EIF2S2,EIF3M,0.8008895163430545,0.78125,0.6114583333333333,0.9137931034482759,-1,P20042:Q7L2H7
MRPL41,SEL1L,-0.585089560930866,0.1572222222222222,0.2715924426450742,1.0,0,Q8IXM3:Q9UBV2
MCM7,CUL2,0.7089924836553979,0.1285714285714286,0.7192307692307692,0.9313172043010753,-1,P33993:Q13617
NELFE,INTS6,0.8731120058160153,0.28690476190476194,0.5235294117647058,0.7333333333333334,0,P18615:Q9UL03
YWHAZ,PI4KB,0.43656086351015594,0.27659181096681096,0.3463203463203463,0.7668128654970761,1,P63104:Q9UBF8
GADD45GIP1,NAPB,0.08453558329510019,0.08779137529137529,0.19444444444444442,0.9690476190476192,0,Q8TAE8:Q9H115
IL13RA1,SLCO1B1,0.23821450665534571,0.11013153513153512,0.8666666666666666,0.15357142857142858,0,P78552:Q9Y6L6
EIF3G,EIF3C,0.7640755670271895,0.6161477411477412,0.6145833333333334,0.7532051282051283,1,O75821:Q99613
GNAI3,GNG2,0.05992157097318742,0.36857142857142855,0.9216867469879519,1.0,-1,P08754:P59768
RPS18,RPL10A,0.926965776745299,0.82,0.6422161172161173,0.7,-1,P62269:P62906
TSG101,VPS37B,0.5003039110948634,0.2508612599521691,0.4439393939393939,1.0,1,Q99816:Q9H9H4
HPN,SUPT16H,-0.37647772908345817,0.12083333333333333,0.44912280701754376,0.8194444444444445,0,P05981:Q9Y5B9
NDUFB1,NDUFA3,0.6737596858230305,0.3496969696969697,0.6178571428571428,0.17647058823529413,-1,O75438:O95167
FBL,RPS6,0.9469187072337133,0.18884297520661156,0.45309523809523816,0.6885964912280702,-1,P22087:P62753
MRPL32,DDX28,0.5082448471528352,0.10795454545454547,0.54,0.35080348943985307,-1,Q9BYC8:Q9NUL7
RPL37A,FTSJ3,0.851712120814157,0.11523809523809522,0.2388888888888889,0.6686728395061727,-1,P61513:Q8IY81
POLR2G,MED28,0.8317847989182956,0.0990079365079365,0.45850340136054424,0.9897959183673469,-1,P62487:Q9H204
APH1A,APH1A,0.9999999999999998,0.5426846590909091,0.6172743055555556,0.9131274131274133,-1,Q96BI3:Q96BI3
IGKV1-39,IL17REL,0.4545026779305329,0.125,1.0,0.14285714285714285,0,P01597:Q6ZVW7
TNFSF14,SOX18,-0.09044051725031461,0.14393569393569394,0.32999999999999996,0.15215419501133787,0,O43557:P35713
ARID4A,RARS1,0.5088050622751832,0.15079365079365079,0.47575757575757577,0.2111111111111111,0,P29374:P54136
RPS2,RPS21,0.8947433175252483,0.7777777777777778,0.7340136054421768,0.7272727272727273,1,P15880:P63220
RPS28,RPL10A,0.877462940692752,0.82,0.6422161172161173,0.7,-1,P62857:P62906
RPS5,RRP7A,0.5830799698079627,0.2696022727272727,0.5318181818181819,0.8928571428571429,-1,P46782:Q9Y3A4
RPS11,RPS6,0.962800858007995,0.35282041191132096,0.6630952380952381,0.6885964912280702,-1,P62280:P62753
MRPL33,PPP2R5A,0.021322850945618872,0.09821428571428571,0.19333333333333336,0.23968253968253966,0,O75394:Q15172
CDC37,SYCE2,0.13537783338807458,0.3214285714285714,0.425,1.0,-1,Q16543:Q6PIF2
PTTG1,XAB2,0.2833294928441688,0.1976190476190476,0.41139455782312917,1.0,0,O95997:Q9HCS7
RPL13A,CCDC124,0.3228664083240022,0.17474747474747473,0.5066666666666666,0.40625,-1,P40429:Q96CT7
PRKAR2A,ANXA8,0.1490968761768917,0.1125901875901876,0.4928571428571429,0.7589490968801313,0,P13861:P13928
MRPL14,MRM3,0.7116290369713956,0.10795454545454546,0.5625,0.29130434782608694,-1,Q6P1L8:Q9HC36
EIF2S2,RPS27,0.38802820214111716,0.1908730158730159,0.8172380952380952,0.5811688311688312,-1,P20042:P42677
SCN2B,SCN2B,0.9999999999999998,0.2823323735088441,0.5121212121212121,0.5334821428571428,1,O60939:O60939
OXA1L,MRPL13,0.6366877706631537,0.6875,0.4788048552754435,0.4571428571428572,1,Q15070:Q9BYD1
CENPC,H2AC18,0.1346516898982936,0.1,0.5472222222222223,0.6666666666666666,1,Q03188:Q6FI13
PLPP3,NSL1,0.2768678033289078,0.23611111111111108,0.38273809523809516,1.0,0,O14495:Q96IY1
KNG1,SIRT5,0.022054875513156397,0.13313492063492063,0.23541666666666666,0.13839285714285715,0,P01042:Q9NXA8
SLC35D2,BRF2,0.09332180080712334,0.08536081973581974,0.22722222222222221,0.13227513227513224,0,Q76EJ3:Q9HAW0
IGLV2-8,YIPF2,-0.026418077290902946,0.16666666666666666,0.18928571428571428,0.4896551724137931,0,P01709:Q9BWQ6
ITGB3,MCOLN1,0.1506637420797526,0.14258563074352548,0.4124269005847953,0.3938714063714064,0,P05106:Q9GZU1
RPLP1,RPS27A,0.8329025685602622,0.5902777777777778,0.8273681515617,0.7761111111111111,-1,P05386:P62979
MRPL54,MRM2,0.5924948292535909,0.10820707070707071,0.5833333333333334,0.1,-1,Q6P161:Q9UI43
HTRA3,MUS81,0.48043174865893623,0.134018759018759,0.3602040816326531,0.7568027210884353,0,P83110:Q96NY9
MRPS22,SLIRP,0.5488002231793341,0.09916666666666667,0.535515873015873,0.9166666666666666,-1,P82650:Q9GZT3
ABL1,PRMT7,0.30470735296407625,0.24728921871779014,0.6888888888888889,0.436671335200747,0,P00519:Q9NVM4
CASC3,CNIH2,-0.24155937173780453,0.11363636363636365,0.2786487322201608,1.0,0,O15234:Q6PI25
AANAT,ANGPTL3,-0.08838734581169935,0.14482758620689656,0.36944444444444446,0.2615079365079365,0,Q16613:Q9Y5C1
PDK1,MAN2C1,0.2663817011662459,0.35,0.19999999999999998,0.27499999999999997,0,Q15118:Q9NTJ4
IFNB1,USP26,-0.01507885037766004,0.12040816326530612,0.34285714285714286,0.6741071428571428,0,P01574:Q9BXU7
NDUFS8,MT-ND6,0.080544122725447,0.32860276977924036,0.759090909090909,1.0,-1,O00217:P03923
ST3GAL1,PIWIL1,-0.082087972957557,0.12009379509379506,0.2714285714285714,0.1358201058201058,0,Q11201:Q96J94
RPLP2,RPL29,0.9237193394413751,0.8285714285714285,0.7494331065759636,0.5833333333333334,-1,P05387:P47914
ST6GAL1,RBM8A,-0.05029358528266913,0.09182900432900433,0.356113256113256,0.9415094339622643,0,P15907:Q9Y5S9
RPL15,UFM1,0.7801530548612878,0.13655597874347875,0.5857142857142857,1.0,0,P61313:P61960
RPS7,CCDC124,0.35674183054921543,0.14444444444444446,0.5066666666666666,0.6041666666666666,-1,P62081:Q96CT7
VPS72,SRR,0.750794806882983,0.08846153846153847,0.4761904761904762,0.28935657596371883,0,Q15906:Q9GZT4
RPS15A,TWIST1,0.3289641310702354,0.1534937755276738,0.65,0.7057291666666667,0,P62244:Q15672
MRPL1,MRPS26,0.44084292575503575,1.0,0.5940559440559441,1.0,-1,Q9BYD6:Q9BYN8
RNF13,EGFR,0.1991918069297558,0.12415550906116943,0.3249525916561315,0.922194977146668,0,O43567:P00533
UBC,PSMA2,0.32105372043521296,0.39583333333333337,0.7824404761904762,1.0,-1,P0CG48:P25787
HAUS5,RGS2,0.09345180773818196,0.12318865345181135,0.4525641025641025,0.7820105820105819,-1,O94927:P41220
CDS2,H2BC18,-0.009373539318781739,0.0,0.3666666666666667,0.3333333333333333,0,O95674:Q5QNW6
EIF2S2,EIF4G1,0.7643655353963528,0.2669349033319622,0.7770186335403725,0.8744183518156121,-1,P20042:Q04637
CHRM2,TEX13A,-0.031147833581246735,0.0,0.0,0.7916666666666667,0,P08172:Q9BXU3
CD3G,TTC14,0.20112926747246934,0.0,0.0,0.3333333333333333,0,P09693:Q96N46
CD34,LAMTOR2,0.22775424736143057,0.18730158730158725,0.1983113812901046,0.9435626102292768,0,P28906:Q9Y2Q5
MRPL23,MRPS18C,0.6661769344294717,1.0,0.6240530303030303,0.7083333333333334,-1,Q16540:Q9Y3D5
TSHB,GNB1,0.008404450854646698,0.4726220538720538,0.45141442715700125,0.3025462962962963,-1,P01222:P62873
CCNB1,UBE2S,0.6497855261327138,0.15383254311825742,0.7518292682926829,0.37878787878787873,-1,P14635:Q16763
RPN1,SSR4,0.41314617319250574,0.0,0.3244444444444444,0.0,-1,P04843:P51571
KDM1A,SNAI1,0.21933070955459105,0.22858849904304449,0.5464285714285714,0.8929248529248529,1,O60341:O95863
RNASEH2A,PRSS55,0.09079036594806816,0.11919191919191918,0.5462962962962964,0.16666666666666666,0,O75792:Q6UWB4
UBC,UBE2D3,0.6531878202915725,0.49033680457829065,0.7893939393939394,0.7918595679012346,1,P0CG48:P61077
UFSP1,PLEKHA3,0.3691284897321059,0.1574074074074074,0.31666666666666665,0.9305555555555555,0,Q6NVU6:Q9HB20
IFT43,PSG8,0.41197455158955637,0.0,0.5,0.0,0,Q96FT9:Q9UQ74
HSPE1,KCTD20,0.2029347775924374,0.3125,0.5,1.0,0,P61604:Q7Z5Y7
SFN,ANKRD54,-0.02285888258026743,0.1919642857142857,0.5800000000000001,0.8333333333333333,0,P31947:Q6NXT1
HOXC8,MEOX2,0.26961425724819094,0.350279304029304,0.5133333333333333,0.9590657822001106,-1,P31273:P50222
CSF2RA,SMIM20,-0.28863292485316794,0.08333333333333333,0.288888888888889,1.0,0,P15509:Q8N5G0
ARID1A,ACTL6A,0.7968001953828004,0.2351435392159374,0.3639115646258503,0.8030303030303031,1,O14497:O96019
RPS29,RPS6,0.8136310552912579,0.35282041191132096,0.6630952380952381,0.47681704260651625,-1,P62273:P62753
RPLP1,RPL12,0.8922593843637618,1.0,0.6664761904761904,0.5416666666666667,-1,P05386:P30050
RBX1,CUL2,0.68884327749425,0.4774392274392274,0.7192307692307692,0.9313172043010753,1,P62877:Q13617
TCERG1,SF3A3,0.8239886915477019,0.7414965986394557,0.4031055900621116,0.8649068322981366,-1,O14776:Q12874
POLD2,TRIQK,0.2892809578799986,0.0,0.25,0.0,0,P49005:Q629K1
MRPL2,USB1,0.19196638508860306,0.11587301587301586,0.6000000000000001,0.12545454545454543,0,Q5T653:Q9BQ65
NUP62,AHCTF1,0.7484888982439304,0.2720959595959596,0.47435897435897434,0.25,-1,P37198:Q8WYP5
PLRG1,ARMC7,0.36993984356009774,0.625,1.0,1.0,-1,O43660:Q9H6L4
FGB,FGG,0.99986294844578,0.1787992007992008,0.7530904280904281,0.6739583333333333,1,P02675:P02679
GBGT1,LMBR1,0.21931225390563208,0.14583333333333331,0.25,0.1625,0,Q8N5D6:Q8WVP7
ZNF785,PECAM1,0.10133032863716973,0.07899304801478714,0.1617535903250189,0.9804347826086957,0,A8K8V0:P16284
MRAS,PRKAA1,-0.08914519845749033,0.10262943214750446,0.27027027027027023,0.6507083825265642,0,O14807:Q13131
MRPL30,GFM1,0.71304034897637,0.25,0.7083333333333334,0.1548611111111111,-1,Q8TCC3:Q96RP9
COX6B1,COX7B,0.9047395882121736,0.3861111111111111,0.6763392857142857,0.5625,-1,P14854:P24311
RPLP1,RPS23,0.8756788491263863,0.7725,0.6914053426248548,0.6590909090909091,-1,P05386:P62266
TMEM234,TMEM203,0.46344106895851916,0.0,0.26,1.0,-1,Q8WY98:Q969S6
TAS1R3,POLI,0.2592365052306558,0.09006410256410256,0.4444444444444444,0.155026455026455,0,Q7RTX0:Q9UNA4
MRPL33,MRPS15,0.3104796913573853,1.0,0.5039772727272727,0.5333333333333334,-1,O75394:P82914
BIRC5,MCHR1,-0.14237853825109414,0.19285714285714287,0.2972222222222222,0.37797619047619047,0,O15392:Q99705
RPS15A,EIF1AD,0.7942092397422253,0.25,0.4875,0.9648148148148149,-1,P62244:Q8N9N8
TUFM,MRPL57,0.5203669361795951,0.3333333333333333,0.3135822510822511,0.625,-1,P49411:Q9BQC6
RPLP0,LYAR,0.22706954964251214,0.08904151404151403,0.3727272727272727,0.7782608695652173,-1,P05388:Q9NX58
ARFIP2,TXNDC11,0.6272625012866394,0.0,0.5,1.0,0,P53365:Q6PKC3
MRPL30,MRPL20,0.7323757230464086,1.0,0.49829545454545454,0.3898809523809524,1,Q8TCC3:Q9BYC9
SSPN,RNF20,0.5989581562083762,0.11343841343841343,0.21031746031746032,0.0,0,Q14714:Q5VTR2
RSPO1,OR10G7,-0.09279454380361735,0.2121212121212121,0.3333333333333333,0.16666666666666666,0,Q2MKA7:Q8NGN6
EFTUD2,WBP11,0.8682595006053268,0.48333333333333334,0.8136363636363636,0.9338709677419355,-1,Q15029:Q9Y2W2
CRABP2,TSNAXIP1,-0.060562133699722846,0.17142857142857143,0.75,1.0,0,P29373:Q2TAA8
NDUFS8,AGBL2,0.1511542414061596,0.11688311688311688,0.2111111111111111,0.6547619047619047,0,O00217:Q5U5Z8
POLR2K,GTF2B,0.587233982251856,0.38023271371485656,0.6748015873015872,0.7200486096712511,1,P53803:Q00403
IK,PRPF31,0.8575106632695745,0.5376923076923077,0.3707301587301587,0.9703525641025641,-1,Q13123:Q8WWY3
PHYHIPL,RRAGC,-0.3601371027142732,0.0,0.4317275747508305,0.6699410774410776,0,Q96FC7:Q9HB90
CDC42,CDC42EP5,0.32077340424320755,0.3204545454545455,0.5875,0.3333333333333333,1,P60953:Q6NZY7
PSMA7,PSMB9,0.4592908546012559,0.3842105263157895,0.8607469015003263,0.9110275689223059,1,O14818:P28065
ECHDC2,EXO1,-0.17351497753765593,0.0820420592479416,0.2177777777777777,0.20476190476190476,0,Q86YB7:Q9UQ84
MRM3,MRPL17,0.5629375210526081,0.125,0.2491258741258741,0.8125,-1,Q9HC36:Q9NRX2
PPP2CB,PSMG4,0.2577166075196828,0.2,1.0,0.5,0,P62714:Q5JS54
GTF2F2,GTF2F2,1.0,0.5166666666666667,0.9517647058823532,0.7720959595959596,1,P13984:P13984
MDH1B,TRIM50,0.04474776119822893,0.09090909090909091,0.0,0.13931623931623932,0,Q5I0G3:Q86XT4
NCBP2,SNRPG,0.7710249148955839,0.6875850340136054,0.45905483405483405,0.903125,-1,P52298:P62308
TMEM82,OTUB1,-0.32584555397197984,0.0,0.3666666666666667,0.0,0,A0PJX8:Q96FW1
POLR2K,POLR2L,0.2680379923904925,0.5771929824561404,0.9303278688524589,0.7838151927437643,1,P53803:P62875
RPS3,IRF2BP2,0.6296865809995461,0.1708333333333333,0.65,0.17777777777777778,0,P23396:Q7Z5L9
B4GALT1,PSMA1,0.7519131396151522,0.16388888888888892,0.4486062717770036,0.9967248908296943,0,P15291:P25786
RPS27A,RPL6,0.9493456388683427,0.8452380952380952,0.6094387755102042,0.5166666666666667,-1,P62979:Q02878
NFKBIA,PSENEN,0.16315271884679622,0.1343045843045843,0.6270408163265306,0.8991596638655461,0,P25963:Q9NZ42
VGF,IFNA2,-0.030143941999353045,0.20573893698893697,0.5277777777777778,0.375,0,O15240:P01563
WDR46,UTP3,0.7556703644548675,0.347008547008547,0.5481481481481482,0.375,-1,O15213:Q9NQZ2
CWF19L2,PRPF19,0.5003511717674947,0.31297550488726955,0.6279922779922781,0.9065058479532165,-1,Q2TBE0:Q9UMS4
HNRNPCL1,SLC26A5,0.11909062621786286,0.0,0.21333333333333332,0.3387125220458554,0,O60812:P58743
OR2C1,VIP,-0.1551208984654453,0.22941414645960095,0.3142857142857142,0.3257142857142858,0,O95371:P01282
VASH2,TUBB2B,-0.08067975987243753,0.22875180375180376,0.4348412698412698,0.39826388888888886,-1,Q86V25:Q9BVA1
RPL37AP8,GPR137C,0.1415855890651401,0.07142857142857142,0.08333333333333333,0.0,0,A6NKH3:Q8N3F9
MEX3A,RNLS,0.372775609597748,0.0,0.5,0.188265306122449,0,A1L020:Q5VYX0
SEC22B,KRTAP4-12,-0.058376326506900965,0.0,0.18055555555555555,1.0,0,O75396:Q9BQ66
SHOC2,SHOC2,1.0,0.3473605882775433,0.5278571428571428,0.7757936507936508,1,Q9UQ13:Q9UQ13
CILP,HBB,-0.09206029166116168,0.08917748917748916,0.3885416666666667,0.23051378446115284,0,O75339:P68871
HDDC3,HDDC3,1.0,0.0,0.0,0.9069444444444444,1,Q8N4P3:Q8N4P3
H2BC11,H2AX,0.43742023841013533,0.14271170748443476,0.7238930659983293,0.9371428571428573,1,P06899:P16104
RNF113A,PPIE,0.5457949819523712,0.38099415204678366,0.6574646074646076,0.6701058201058201,-1,O15541:Q9UNP9
TPM3,BICDL1,-0.09731929219554893,0.13522727272727272,0.41666666666666663,0.41666666666666663,0,P06753:Q6ZP65
NTMT2,CLEC9A,0.18718191042251903,0.07720588235294117,0.5,0.125,0,Q5VVY1:Q6UXN8
BDP1,POLR3K,0.516023608081156,0.06666666666666667,0.6166666666666667,0.5978835978835979,-1,A6H8Y1:Q9Y2Y1
SOX2,HLF,0.21022689552397844,0.63,0.5857142857142857,0.5683006535947712,0,P48431:Q16534
SAP18,POP5,0.03788529477153487,0.18749999999999997,0.24131393298059964,0.8968750000000001,0,O00422:Q969H6
BMI1,EBP,-0.25299764474971,0.23368377654091937,0.2857142857142857,0.9484777517564402,0,P35226:Q15125
RBPJ,MAML1,0.801465922645183,0.3794995013777263,0.8843434343434344,0.85,1,Q06330:Q92585
TTLL8,RNF13,-0.0695397752589706,0.10220588235294117,0.35761904761904767,0.28089225589225586,0,A6PVC2:O43567
AIMP2,TMC7,0.13742976886688318,0.12698412698412698,0.6666666666666666,0.15476190476190477,0,Q13155:Q7Z402
CSHL1,EIF1AD,0.131980943089932,0.2,0.3625,0.9648148148148149,0,Q14406:Q8N9N8
CRNKL1,C9orf78,0.606133481278862,0.540625,0.6047619047619047,0.7222222222222222,0,Q9BZJ0:Q9NZ63
RRP9,UTP3,0.8222412872171309,0.347008547008547,0.5481481481481482,0.875,-1,O43818:Q9NQZ2
FATE1,RNF183,0.6903000405850629,0.20312095312095313,0.5352380952380953,0.9262411347517733,-1,Q969F0:Q96D59
TRIM42,EFHD1,-0.041803744590691166,0.06971153846153846,0.0,0.1717171717171717,0,Q8IWZ5:Q9BUP0
MTREX,SPHK1,0.5531421310313174,0.10719912475231622,0.4566378066378067,0.4664682539682539,0,P42285:Q9NYA1
PBDC1,INO80,0.7688567919828666,0.0,0.0,0.6593406593406593,0,Q9BVG4:Q9ULG1
TLR2,SPIRE2,-0.16508036662736073,0.12405603655603656,0.4785714285714286,0.611111111111111,0,O60603:Q8WWL2
CBL,NUDT9,0.11987908266614322,0.10989010989010989,0.3509259259259259,0.34375,0,P22681:Q9BW91
IDH3G,RCC1L,0.5203632500852692,0.1088095238095238,0.2281746031746032,0.6444196428571428,0,P51553:Q96I51
KLF11,PNKD,-0.14688181130642877,0.14,0.4803571428571428,0.8158730158730159,0,O14901:Q8N490
DNTTIP2,DHX37,0.8455754895083136,0.27965957653457657,0.5907407407407408,0.22930796055796054,-1,Q5QJE6:Q8IY37
RPS16,BMS1,0.740547385287046,0.5303030303030303,0.6407407407407407,0.41761363636363635,-1,P62249:Q14692
TRIM77,ELK4,-0.013947863568192097,0.23333333333333334,0.4625,0.11040404040404042,0,I1YAP6:P28324
RPS5,CCDC124,0.31345064438774073,0.17841880341880342,0.5066666666666666,0.6041666666666666,-1,P46782:Q96CT7
PFDN5,PODXL2,-0.1481454706365619,0.16666666666666666,0.26666666666666666,0.8666666666666666,0,Q99471:Q9NZ53
TUT4,HDDC3,0.3299500235992825,0.0,0.0,0.9069444444444444,0,Q5TAX3:Q8N4P3
SEC61G,RPL6,0.629445447880176,0.08051099227569816,0.6094387755102042,0.425,-1,P60059:Q02878
PPIH,ZMAT2,0.6017049323271066,1.0,0.4935714285714286,0.9722906403940887,-1,O43447:Q96NC0
USP2,UBA52,-0.15201510924050152,0.38095238095238093,0.607653997378768,0.8333333333333333,-1,O75604:P62987
RPL10A,RPL10A,1.0,0.82,0.6422161172161173,0.7,0,P62906:P62906
UBL5,LSM4,0.5912677905882702,0.4321428571428572,0.39733893557422967,0.8988095238095238,-1,Q9BZL1:Q9Y4Z0
CENPC,H2BC18,0.3475866062303318,0.0,0.5333333333333334,0.4444444444444445,1,Q03188:Q5QNW6
C20orf173,SMCO4,0.19900585798440348,0.0,1.0,1.0,0,Q96LM9:Q9NRQ5
GOLGA8CP,MYD88,-0.06840691315813968,0.09037847986057704,0.28026744944553156,0.0,0,A6NN73:Q99836
GARS1,BATF,0.3524987903469851,0.06531011128534348,0.37,0.8881263616557734,-1,P41250:Q16520
CCNO,SNRPE,-0.12469842807548964,0.11950549450549451,0.3009486607142857,0.9791666666666666,0,P22674:P62304
RNF113A,ARMC7,0.3851296134210574,0.625,1.0,1.0,-1,O15541:Q9H6L4
EPB42,GRB2,0.29727699675798774,0.14217878081514446,0.34361890589569166,0.9809264069264069,0,P16452:P62993
PENK,PMAIP1,-0.05116259304775528,0.1752657527657528,0.29888888888888887,1.0,0,P01210:Q13794
RPL29,ABCE1,0.6679612524559,0.13531746031746034,0.5259259259259259,0.21497514830848163,-1,P47914:P61221
GFY,KRTAP10-3,0.7100104366691243,0.0,0.15000000000000002,0.0,0,I3L273:P60369
TSPAN2,IGHV3-7,-0.09181972819134514,0.21875,0.5702380952380952,0.5,0,O60636:P01780
NDUFS1,NDUFA9,0.7425364166509411,0.25768987956487954,0.5571428571428572,0.6845238095238095,1,P28331:Q16795
LRPPRC,MRPL40,0.47616988205970384,0.16666666666666666,0.3077094474153298,0.90625,-1,P42704:Q9NQ50
LDHC,COPS3,0.5236958109574037,0.08353365384615384,0.557142857142857,1.0,0,P07864:Q9UNS2
GFRA3,PACSIN2,0.14376551925315473,0.15297619047619046,0.5397186147186147,0.943809523809524,0,O60609:Q9UNF0
NOA1,MRPS31,0.666360019114008,0.125,0.29235537190082644,0.55,-1,Q8NC60:Q92665
SH3BGR,CDC20,-0.11018916950455727,0.0,0.45157232704402517,0.9548685145700071,0,P55822:Q12834
CD82,COPS8,-0.048366022184658915,0.0,0.27432712215320915,1.0,0,P27701:Q99627
AQR,SPRING1,0.2147086719399267,0.07692307692307693,0.3333333333333333,1.0,0,O60306:Q9H741
H2BC10,ITGB3BP,0.5560256900174182,0.12048992673992673,0.7863636363636364,1.0,-1,P62807:Q13352
NDUFA3,NDUFA7,0.5955209556831068,0.5271493212669683,0.6178571428571428,0.78125,-1,O95167:O95182
TRIM37,TMEM52B,-0.09171525011876525,0.0,0.3333333333333333,1.0,0,O94972:Q4KMG9
NDUFAB1,UQCRC1,0.7796061942396363,0.5451298701298701,0.45346320346320346,0.9188095238095237,-1,O14561:P31930
RPS28,RPL24,0.8102782502499409,0.6277777777777777,0.6696649029982362,0.5892857142857143,-1,P62857:P83731
MCM2,TMEM186,0.5478229789564495,0.25,0.26136363636363635,1.0,0,P49736:Q96B77
MCM2,ELOB,0.12624708471184073,0.13811079987550576,0.5617283950617284,0.9431818181818182,-1,P49736:Q15370
VPS26A,PPIG,0.788873876711854,0.11342592592592593,0.5722222222222222,0.7766666666666667,0,O75436:Q13427
ORC1,FAM50A,0.00854765937670811,0.12555555555555556,0.6000000000000001,0.75,0,Q13415:Q14320
SLIRP,MRPL46,0.47233231451108254,0.1111111111111111,0.28991477272727273,0.25,-1,Q9GZT3:Q9H2W6
RPS6,MCTS1,0.5394734345042633,0.12723214285714285,1.0,0.6462962962962963,-1,P62753:Q9ULC4
POLR2L,POLR3K,0.08796121951820526,0.37254901960784315,0.6166666666666667,0.5978835978835979,-1,P62875:Q9Y2Y1
NECTIN4,MRPL42,0.10061866777324821,0.13392857142857142,0.2378472222222222,0.25,0,Q96NY8:Q9Y6G3
NDUFA3,NDUFB8,0.599845418885804,0.3496969696969697,0.4868421052631578,1.0,-1,O95167:O95169
EIF2B3,ATP8A2,0.048229081998403055,0.13185826519159854,0.33444444444444443,0.23958333333333334,0,Q9NR50:Q9NTI2
STEEP1,ISY1,0.845441448133562,0.11904761904761904,0.7703809523809524,0.9791666666666666,0,Q9H5V9:Q9ULR0
MRPL28,MRM3,0.479598019160868,0.12142857142857143,0.5625,0.8173913043478263,-1,Q13084:Q9HC36
DMBX1,YEATS2,0.04159825916167595,0.46471380471380463,0.2199023199023199,0.4336734693877551,0,Q8NFW5:Q9ULM3
CD8A,GPR162,-0.04920365188792117,0.5,1.0,0.7222222222222223,0,P01732:Q16538
